bookrow_id,bookstoreid,storeid,storenumber,storedisplayname,termid,termname,termnumber,programid,programname,campusid,campusname,department,departmentname,division,divisionname,courseid,coursename,section,sectionname,schoolname,instructor,cmid,mtcid,bookimage,title,edition,author,isbn,materialtype,requirementtype,publisher,publishercode,publisherDate,productcatentryid,copyrightyear,rentpricerdisplay,pricerangedisplay,booklink,store_url,user_guid,course_codes,created_on,last_updated_on
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360316,SPL,,,1000001901085,SPL-2003,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360316,SPL,,,1000001901087,SPL-3003,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360314,LECO,,,1000001900973,LECO-5033,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360313,PSBL,,,1000001918644,PSBL-5023,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360313,PSBL,,,1000001900967,PSBL-5043,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360313,PSBL,,,1000001903468,PSBL-5033,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360312,CT,,,1000001900966,CT-1101,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360309,HOSP,,,1000001900953,HOSP-3003,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360309,HOSP,,,1000001900985,HOSP-2013,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360309,HOSP,,,1000001901041,HOSP-3023,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360309,HOSP,,,1000001901069,HOSP-1003,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360308,BI,,,1000001900940,BI-1223,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360308,BI,,,1000001900941,BI-1083,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360308,BI,,,1000001900977,BI-2893,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360308,BI,,,1000001900992,BI-1213,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360308,BI,,,1000001901037,BI-3433,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360308,BI,,,1000001901053,BI-1203,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360308,BI,,,1000001901055,BI-3213,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360307,PSFI,,,1000001900932,PSFI-3023,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360304,PSAC,,,1000001900924,PSAC-2103,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360303,CO,,,1000001900922,CO-1003,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360302,PE,,,1000001900921,PE-2012,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360301,INST,,,1000001900917,INST-2203,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360301,INST,,,1000001900965,INST-3003,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360301,INST,,,1000001901027,INST-4003,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360301,INST,,,1000001901072,INST-2113,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360299,ORCO,,,1000001900907,ORCO-2013,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360299,ORCO,,,1000001900909,ORCO-2003,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360299,ORCO,,,1000001900918,ORCO-4013,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360295,PSMA,,,1000001900895,PSMA-1033,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360294,PS,,,1000001900890,PS-2503,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360294,PS,,,1000001900908,PS-3543,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360294,PS,,,1000001900916,PS-2313,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360294,PS,,,1000001900929,PS-1113,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360294,PS,,,1000001900956,PS-4543,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360294,PS,,,1000001900960,PS-4523,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360294,PS,,,1000001900980,PS-2603,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360294,PS,,,1000001900981,PS-4423,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360294,PS,,,1000001901026,PS-3463,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360294,PS,,,1000001901031,PS-3413,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360294,PS,,,1000001901038,PS-4213,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360294,PS,,,1000001901040,PS-2423,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360294,PS,,,1000001901067,PS-4223,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360294,PS,,,1000001901091,PS-4613,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360290,PSDT,,,1000001923773,PSDT-3133,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360290,PSDT,,,1000001900877,PSDT-3023,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360290,PSDT,,,1000001900885,PSDT-1023,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360290,PSDT,,,1000001900930,PSDT-4113,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360290,PSDT,,,1000001900933,PSDT-3113,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360290,PSDT,,,1000001900946,PSDT-2103,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360290,PSDT,,,1000001901017,PSDT-3123,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360290,PSDT,,,1000001901033,PSDT-1013,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360290,PSDT,,,1000001901070,PSDT-3013,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360290,PSDT,,,1000001901076,PSDT-2113,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360286,PSEC,,,1000001900869,PSEC-2003,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001900867,OGLD-5303,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001900879,OGLD-5033,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001900894,OGLD-5613,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001900899,OGLD-5123,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001900905,OGLD-5413,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001900914,OGLD-5041,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001900925,OGLD-415V,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001900928,OGLD-5403,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001900986,OGLD-424V,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001901003,OGLD-3623,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001901005,OGLD-5021,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001901007,OGLD-5243,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001901010,OGLD-5013,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001901018,OGLD-3403,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001901020,OGLD-4993,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001901024,OGLD-4603,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001901028,OGLD-5153,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001901049,OGLD-5643,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001901051,OGLD-3612,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001901080,OGLD-5113,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360285,OGLD,,,1000001901115,OGLD-5623,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360282,PUB,,,1000001921928,PUB-4003,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360282,PUB,,,1000001900863,PUB-3003,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360282,PUB,,,1000001900874,PUB-1013,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360282,PUB,,,1000001900882,PUB-3013,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360282,PUB,,,1000001901006,PUB-1003,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360281,MA,,,1000001900862,MA-1113,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360281,MA,,,1000001900972,MA-1053,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
